@relation 	/home/yyang/Data/sign
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	class { alive, all, answer  }

@data
-0.554688,0.226562,0.000000,0.250000,0.25,0.00,0.00,0.00,all

-0.523438,0.226562,0.000000,0.083333,0.25,0.00,0.00,0.00,all

-0.484375,0.234375,0.000000,0.083333,0.25,0.00,0.00,0.00,all

-0.406250,0.218750,0.000000,0.083333,0.25,0.50,0.00,0.50,all

-0.343750,0.226562,0.000000,0.083333,0.25,0.75,0.25,0.75,all

-0.296875,0.226562,-0.007812,0.083333,0.25,0.75,0.50,0.75,all

-0.226562,0.218750,-0.007812,0.083333,0.25,0.75,0.75,0.75,all

-0.164062,0.187500,0.000000,0.000000,0.25,0.75,0.75,0.75,all

-0.101562,0.179688,0.000000,0.000000,0.25,0.75,0.75,0.75,all

-0.078125,0.187500,0.000000,0.000000,0.25,0.75,0.75,0.75,all

0.000000,0.171875,0.000000,0.000000,0.25,0.75,0.75,0.75,all

0.000000,0.140625,0.000000,0.083333,0.25,0.75,0.75,0.75,all

0.000000,0.101562,0.000000,0.083333,0.25,0.75,0.75,0.75,all

-0.007812,0.078125,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.000000,0.078125,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.023438,0.062500,0.007812,0.000000,0.25,0.75,0.75,0.75,all

0.039062,0.046875,0.007812,0.000000,0.25,0.75,0.75,0.75,all

0.054688,0.039062,0.007812,0.000000,0.25,0.75,0.75,0.75,all

0.039062,0.039062,0.007812,0.000000,0.25,0.75,0.75,0.75,all

0.054688,0.015625,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.015625,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.039062,0.023438,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.046875,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.039062,0.023438,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.046875,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.039062,0.023438,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.039062,0.015625,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.000000,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.000000,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.000000,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.054688,0.000000,0.007812,0.083333,0.25,0.75,0.75,0.75,all

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.50,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.50,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.75,0.50,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.50,0.50,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.50,0.50,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.50,0.25,answer

0.000000,-0.007812,0.000000,0.083333,0.25,0.00,0.50,0.25,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.00,0.50,0.25,answer

0.000000,-0.015625,0.000000,0.083333,0.25,0.00,0.50,0.25,answer

-0.015625,-0.007812,0.000000,0.083333,0.25,0.00,0.50,0.25,answer

-0.015625,-0.007812,0.000000,0.083333,0.25,0.00,0.50,0.25,answer

-0.015625,-0.007812,0.000000,0.083333,0.25,0.00,0.25,0.25,answer

-0.015625,0.007812,0.000000,0.083333,0.25,0.00,0.25,0.25,answer

-0.046875,0.023438,0.000000,0.000000,0.25,0.00,0.25,0.25,answer

-0.054688,0.062500,-0.007812,0.083333,0.25,0.00,0.25,0.25,answer

-0.101562,0.070312,-0.007812,0.083333,0.25,0.00,0.50,0.50,answer

-0.132812,0.109375,-0.015625,0.083333,0.25,0.00,0.50,0.50,answer

-0.171875,0.164062,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.195312,0.203125,-0.015625,0.083333,0.25,0.00,0.50,0.50,answer

-0.210938,0.218750,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.250000,0.250000,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.250000,0.242188,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.265625,0.250000,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.312500,0.250000,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.312500,0.242188,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.343750,0.265625,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.359375,0.281250,-0.007812,0.166667,0.25,0.00,0.50,0.50,answer

-0.359375,0.281250,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.375000,0.281250,-0.015625,0.166667,0.25,0.00,0.50,0.50,answer

-0.390625,0.273438,-0.015625,0.250000,0.25,0.00,0.50,0.50,answer

-0.406250,0.273438,-0.007812,0.166667,0.25,0.00,0.50,0.75,answer

-0.406250,0.281250,-0.007812,0.166667,0.25,0.00,0.50,0.75,answer

-0.445312,0.250000,-0.007812,0.250000,0.25,0.00,0.50,0.75,answer

-0.484375,0.234375,0.000000,0.250000,0.25,0.00,0.50,0.75,answer

-0.531250,0.203125,0.000000,0.166667,0.25,0.00,0.50,0.75,answer

-0.593750,0.164062,0.000000,0.166667,0.25,0.00,0.50,0.75,answer

-0.585938,0.203125,0.007812,0.250000,0.25,0.00,0.50,0.75,answer

-0.593750,0.203125,0.007812,0.250000,0.25,0.00,0.50,0.75,answer

-0.546875,0.257812,0.000000,0.250000,0.25,0.00,0.50,0.75,answer

-0.546875,0.281250,0.000000,0.250000,0.25,0.00,0.50,0.75,answer

-0.507812,0.312500,0.000000,0.250000,0.25,0.00,0.50,0.75,answer

-0.484375,0.304688,-0.007812,0.166667,0.25,0.00,0.50,0.75,answer

-0.476562,0.289062,-0.007812,0.166667,0.25,0.00,0.25,0.75,answer

-0.492188,0.273438,-0.007812,0.166667,0.25,0.00,0.25,0.75,answer

-0.546875,0.195312,-0.007812,0.083333,0.25,0.00,0.25,0.75,answer

-0.578125,0.195312,0.000000,0.166667,0.25,0.00,0.25,0.75,answer

-0.570312,0.156250,0.000000,0.250000,0.25,0.00,0.25,0.75,answer

-0.546875,0.195312,0.007812,0.250000,0.25,0.00,0.25,0.75,answer

-0.570312,0.195312,0.007812,0.166667,0.25,0.00,0.25,0.75,answer

-0.546875,0.218750,0.000000,0.166667,0.25,0.00,0.25,0.75,answer

-0.523438,0.265625,0.000000,0.166667,0.25,0.00,0.25,0.75,answer

-0.476562,0.312500,0.000000,0.166667,0.25,0.25,0.50,0.75,answer

-0.437500,0.320312,-0.007812,0.166667,0.25,0.75,0.50,0.50,answer

-0.429688,0.296875,-0.007812,0.166667,0.25,0.75,0.75,0.75,answer

-0.359375,0.320312,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.296875,0.328125,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.273438,0.320312,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.218750,0.335938,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.171875,0.312500,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.140625,0.312500,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.132812,0.296875,-0.015625,0.083333,0.25,0.75,0.75,0.75,answer

-0.078125,0.273438,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.054688,0.234375,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.226562,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.046875,0.195312,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.179688,-0.015625,0.000000,0.25,0.75,0.75,0.75,answer

-0.015625,0.156250,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.164062,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.007812,0.125000,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.132812,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.007812,0.109375,-0.007812,0.083333,0.25,0.75,0.75,0.75,answer

-0.007812,0.109375,-0.007812,0.083333,0.25,0.75,0.75,0.75,answer

-0.007812,0.101562,-0.007812,0.083333,0.25,0.75,0.75,0.75,answer

-0.007812,0.101562,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

0.000000,0.101562,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.109375,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.015625,0.085938,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.078125,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.078125,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.015625,0.078125,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.015625,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.085938,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.015625,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.023438,0.085938,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

-0.031250,0.070312,-0.007812,0.000000,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.75,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.75,0.75,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.50,0.75,0.50,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.50,0.75,0.50,answer

0.000000,0.000000,0.000000,0.000000,0.25,0.25,0.75,0.50,answer

0.000000,-0.007812,0.000000,0.083333,0.25,0.00,0.50,0.50,answer

-0.007812,-0.007812,0.000000,0.000000,0.25,0.00,0.25,0.50,answer

-0.015625,-0.007812,0.000000,0.000000,0.25,0.00,0.00,0.50,answer

-0.023438,-0.015625,0.000000,0.083333,0.25,0.00,0.00,0.50,answer

-0.039062,-0.007812,0.000000,0.083333,0.25,0.00,0.00,0.50,answer

-0.085938,-0.015625,0.000000,0.083333,0.25,0.00,0.00,0.50,answer

-0.171875,0.007812,0.000000,0.000000,0.25,0.00,0.00,0.50,answer

-0.226562,0.023438,0.000000,0.083333,0.25,0.00,0.00,0.50,answer

-0.367188,0.093750,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.429688,0.093750,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.492188,0.125000,0.007812,0.166667,0.25,0.00,0.00,0.25,answer

-0.523438,0.140625,0.015625,0.250000,0.25,0.00,0.00,0.25,answer

-0.562500,0.164062,0.015625,0.166667,0.25,0.00,0.00,0.25,answer

-0.546875,0.187500,0.015625,0.250000,0.25,0.00,0.00,0.25,answer

-0.531250,0.234375,0.007812,0.250000,0.25,0.00,0.00,0.25,answer

-0.500000,0.250000,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.492188,0.242188,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.468750,0.218750,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.476562,0.164062,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.523438,0.148438,0.007812,0.166667,0.25,0.00,0.00,0.25,answer

-0.546875,0.140625,0.015625,0.166667,0.25,0.00,0.00,0.25,answer

-0.554688,0.156250,0.015625,0.166667,0.25,0.00,0.00,0.25,answer

-0.507812,0.164062,0.015625,0.250000,0.25,0.00,0.00,0.25,answer

-0.484375,0.195312,0.007812,0.250000,0.25,0.00,0.00,0.25,answer

-0.406250,0.218750,0.007812,0.166667,0.25,0.00,0.00,0.25,answer

-0.359375,0.218750,0.000000,0.166667,0.25,0.00,0.00,0.25,answer

-0.289062,0.234375,0.000000,0.166667,0.25,0.25,0.25,0.50,answer

-0.234375,0.242188,0.000000,0.083333,0.25,0.50,0.75,0.50,answer

-0.195312,0.218750,0.000000,0.083333,0.25,0.75,0.75,0.50,answer

-0.148438,0.164062,0.000000,0.083333,0.25,0.75,0.00,0.75,answer

-0.117188,0.140625,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.101562,0.093750,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.085938,0.070312,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.093750,0.039062,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.109375,0.031250,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.101562,0.031250,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.078125,0.023438,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.101562,0.023438,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.070312,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.078125,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.070312,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.062500,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.078125,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.078125,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.093750,0.015625,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.062500,-0.007812,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.054688,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.062500,0.000000,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.085938,0.007812,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

-0.070312,-0.007812,0.000000,0.000000,0.25,0.75,0.00,0.75,answer

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.007812,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.007812,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.015625,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.75,0.00,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.50,0.00,alive

0.000000,0.015625,0.000000,0.083333,0.25,0.25,0.25,0.00,alive

-0.007812,0.015625,0.000000,0.000000,0.25,0.25,0.00,0.00,alive

-0.039062,0.007812,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.070312,0.039062,0.000000,0.000000,0.25,0.00,0.00,0.00,alive

-0.101562,0.078125,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.125000,0.109375,-0.007812,0.083333,0.25,0.00,0.00,0.00,alive

-0.179688,0.140625,-0.007812,0.083333,0.25,0.00,0.00,0.00,alive

-0.203125,0.171875,-0.015625,0.083333,0.25,0.00,0.00,0.00,alive

-0.218750,0.210938,-0.015625,0.083333,0.25,0.00,0.00,0.00,alive

-0.257812,0.257812,-0.015625,0.083333,0.25,0.00,0.00,0.00,alive

-0.296875,0.273438,-0.015625,0.166667,0.25,0.00,0.00,0.00,alive

-0.328125,0.281250,-0.015625,0.083333,0.25,0.00,0.00,0.00,alive

-0.375000,0.281250,-0.007812,0.083333,0.25,0.00,0.00,0.00,alive

-0.398438,0.265625,-0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.421875,0.273438,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.453125,0.273438,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.492188,0.234375,0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.554688,0.234375,0.023438,0.166667,0.25,0.00,0.00,0.00,alive

-0.671875,0.195312,0.039062,0.083333,0.25,0.00,0.00,0.00,alive

-0.695312,0.328125,0.046875,0.083333,0.25,0.00,0.00,0.00,alive

-0.640625,0.351562,0.054688,0.166667,0.25,0.00,0.00,0.00,alive

-0.695312,0.359375,0.054688,0.166667,0.25,0.00,0.00,0.00,alive

-0.742188,0.343750,0.046875,0.000000,0.25,0.00,0.00,0.00,alive

-0.656250,0.437500,0.031250,0.083333,0.25,0.00,0.00,0.00,alive

-0.625000,0.460938,0.023438,0.166667,0.25,0.00,0.00,0.00,alive

-0.617188,0.437500,0.015625,0.250000,0.25,0.00,0.00,0.00,alive

-0.585938,0.414062,0.015625,0.250000,0.25,0.00,0.00,0.00,alive

-0.679688,0.273438,0.023438,0.083333,0.25,0.00,0.00,0.00,alive

-0.671875,0.328125,0.031250,0.083333,0.25,0.00,0.00,0.00,alive

-0.679688,0.335938,0.039062,0.083333,0.25,0.00,0.00,0.00,alive

-0.656250,0.335938,0.046875,0.083333,0.25,0.00,0.00,0.00,alive

-0.757812,0.218750,0.054688,0.250000,0.25,0.00,0.00,0.00,alive

-0.718750,0.289062,0.054688,0.250000,0.25,0.00,0.00,0.00,alive

-0.625000,0.359375,0.046875,0.250000,0.25,0.00,0.00,0.00,alive

-0.593750,0.445312,0.031250,0.250000,0.25,0.00,0.00,0.00,alive

-0.523438,0.515625,0.023438,0.250000,0.25,0.00,0.25,0.00,alive

-0.453125,0.531250,0.007812,0.250000,0.25,0.25,0.50,0.00,alive

-0.382812,0.539062,0.000000,0.166667,0.25,0.50,0.75,0.25,alive

-0.351562,0.492188,0.000000,0.166667,0.25,0.75,0.75,0.25,alive

-0.289062,0.468750,-0.007812,0.166667,0.25,0.75,0.75,0.25,alive

-0.281250,0.437500,-0.007812,0.083333,0.25,0.75,0.75,0.25,alive

-0.210938,0.375000,-0.007812,0.000000,0.25,0.75,0.75,0.50,alive

-0.164062,0.351562,-0.007812,0.083333,0.25,0.75,0.75,0.50,alive

-0.148438,0.335938,0.000000,0.083333,0.25,0.75,0.75,0.50,alive

-0.125000,0.273438,0.000000,0.083333,0.25,0.75,0.75,0.50,alive

-0.101562,0.250000,0.000000,0.083333,0.25,0.75,0.75,0.50,alive

-0.078125,0.203125,0.000000,0.083333,0.25,0.75,0.75,0.50,alive

-0.054688,0.171875,0.000000,0.083333,0.50,0.75,0.75,0.50,alive

-0.031250,0.117188,0.000000,0.083333,0.50,0.75,0.75,0.25,alive

-0.023438,0.109375,0.000000,0.083333,0.50,0.75,0.75,0.25,alive

-0.023438,0.101562,0.000000,0.083333,0.50,0.75,0.75,0.25,alive

-0.031250,0.078125,0.000000,0.083333,0.50,0.75,0.75,0.25,alive

-0.046875,0.070312,0.000000,0.000000,0.50,0.75,0.75,0.25,alive

-0.046875,0.062500,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.054688,0.054688,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.046875,0.054688,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.054688,0.054688,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.054688,0.039062,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.062500,0.039062,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.062500,0.046875,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

-0.062500,0.046875,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

0.031250,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.023438,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.007812,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.015625,0.000000,0.000000,0.083333,0.25,0.75,0.50,0.00,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.25,0.00,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.00,0.00,alive

-0.023438,-0.015625,0.000000,0.000000,0.25,0.00,0.00,0.00,alive

-0.046875,0.000000,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.054688,0.046875,-0.007812,0.083333,0.25,0.00,0.00,0.00,alive

-0.109375,0.070312,-0.007812,0.083333,0.25,0.00,0.00,0.00,alive

-0.187500,0.093750,-0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.242188,0.148438,-0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.328125,0.156250,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.398438,0.203125,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.515625,0.109375,0.015625,0.166667,0.25,0.00,0.00,0.00,alive

-0.406250,0.437500,0.031250,0.166667,0.25,0.00,0.00,0.00,alive

-0.585938,0.265625,0.046875,0.250000,0.25,0.00,0.00,0.00,alive

-0.742188,0.195312,0.054688,0.916667,0.25,0.00,0.00,0.00,alive

-0.656250,0.289062,0.046875,0.083333,0.25,0.00,0.00,0.00,alive

-0.593750,0.390625,0.031250,0.250000,0.25,0.00,0.00,0.00,alive

-0.562500,0.421875,0.023438,0.166667,0.25,0.00,0.00,0.00,alive

-0.523438,0.453125,0.015625,0.250000,0.25,0.00,0.00,0.00,alive

-0.531250,0.406250,0.015625,0.250000,0.25,0.00,0.00,0.00,alive

-0.562500,0.343750,0.015625,0.250000,0.25,0.00,0.00,0.00,alive

-0.578125,0.296875,0.031250,0.250000,0.25,0.00,0.00,0.00,alive

-0.640625,0.281250,0.039062,0.250000,0.25,0.00,0.00,0.00,alive

-0.664062,0.320312,0.046875,0.250000,0.25,0.00,0.00,0.00,alive

-0.734375,0.320312,0.054688,0.250000,0.25,0.00,0.00,0.00,alive

-0.609375,0.390625,0.054688,0.833333,0.25,0.00,0.00,0.00,alive

-0.601562,0.398438,0.046875,0.916667,0.25,0.00,0.00,0.00,alive

-0.546875,0.445312,0.031250,0.083333,0.25,0.00,0.00,0.00,alive

-0.468750,0.492188,0.015625,0.166667,0.25,0.50,0.00,0.00,alive

-0.398438,0.500000,0.007812,0.166667,0.25,0.75,0.50,0.00,alive

-0.320312,0.476562,0.000000,0.166667,0.25,0.75,0.75,0.25,alive

-0.242188,0.476562,0.000000,0.166667,0.25,0.75,0.75,0.25,alive

-0.187500,0.445312,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

-0.125000,0.398438,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

-0.070312,0.328125,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

-0.023438,0.273438,0.000000,0.083333,0.25,0.75,0.75,0.50,alive

0.007812,0.210938,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.046875,0.156250,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.023438,0.062500,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.031250,0.023438,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.031250,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.062500,0.015625,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.062500,0.007812,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.039062,-0.007812,0.007812,0.083333,0.25,0.75,0.75,0.25,alive

0.039062,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.039062,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.039062,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

0.054688,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.054688,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.054688,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.046875,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.054688,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.054688,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.046875,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.031250,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

0.054688,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.054688,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.031250,0.000000,0.000000,0.000000,0.25,0.75,0.75,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.007812,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.75,0.75,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.50,0.25,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.50,0.25,0.00,alive

0.000000,0.000000,0.000000,0.083333,0.25,0.25,0.00,0.00,alive

-0.023438,0.015625,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.054688,0.023438,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.085938,0.039062,0.000000,0.083333,0.25,0.00,0.00,0.00,alive

-0.132812,0.062500,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.203125,0.070312,-0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.250000,0.117188,-0.007812,0.166667,0.25,0.00,0.00,0.00,alive

-0.320312,0.148438,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

-0.398438,0.179688,0.000000,0.166667,0.25,0.00,0.00,0.00,alive

