@relation 	/home/yyang/Data/syncon
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	Attribute-8	real
@attribute	Attribute-9	real
@attribute	Attribute-10	real
@attribute	Attribute-11	real
@attribute	Attribute-12	real
@attribute	Attribute-13	real
@attribute	Attribute-14	real
@attribute	Attribute-15	real
@attribute	Attribute-16	real
@attribute	Attribute-17	real
@attribute	Attribute-18	real
@attribute	Attribute-19	real
@attribute	Attribute-20	real
@attribute	Attribute-21	real
@attribute	Attribute-22	real
@attribute	Attribute-23	real
@attribute	Attribute-24	real
@attribute	Attribute-25	real
@attribute	Attribute-26	real
@attribute	Attribute-27	real
@attribute	Attribute-28	real
@attribute	Attribute-29	real
@attribute	Attribute-30	real
@attribute	Attribute-31	real
@attribute	Attribute-32	real
@attribute	Attribute-33	real
@attribute	Attribute-34	real
@attribute	Attribute-35	real
@attribute	Attribute-36	real
@attribute	Attribute-37	real
@attribute	Attribute-38	real
@attribute	Attribute-39	real
@attribute	Attribute-40	real
@attribute	Attribute-41	real
@attribute	Attribute-42	real
@attribute	Attribute-43	real
@attribute	Attribute-44	real
@attribute	Attribute-45	real
@attribute	Attribute-46	real
@attribute	Attribute-47	real
@attribute	Attribute-48	real
@attribute	Attribute-49	real
@attribute	Attribute-50	real
@attribute	Attribute-51	real
@attribute	Attribute-52	real
@attribute	Attribute-53	real
@attribute	Attribute-54	real
@attribute	Attribute-55	real
@attribute	Attribute-56	real
@attribute	Attribute-57	real
@attribute	Attribute-58	real
@attribute	Attribute-59	real
@attribute	class { normal, cyclic, increasing, decreasing, upward, downward  }

@data
29.9681,29.0023,30.4124,34.6798,26.3895,25.9224,24.4374,27.5797,33.9535,34.1235,34.3684,29.95370,28.4044,28.5891,25.5071,35.9365,26.3113,28.8767,26.1919,30.3911,25.8993,31.45710,31.45790,32.75380,33.44860,34.29870,27.05200,32.51070,29.74180,24.71940,27.38390,27.26160,25.84010,24.13480,27.01380,31.38110,26.57050,24.62900,36.01840,25.57320,26.93520,31.30550,26.63700,28.18890,28.29020,33.31090,33.73870,29.97650,31.042500,33.260900,31.948500,33.293600,26.8070000,30.1572000,24.5038000,33.719900,31.0139000,25.3561000,26.8474000,28.6718000,normal

34.4988,30.9151,31.0631,35.3471,35.4036,29.5457,31.2530,34.1459,29.9247,33.9583,27.5069,24.45430,26.9609,26.3689,28.3868,24.7032,25.3719,34.2487,29.7492,35.1337,30.9291,26.82020,25.92570,35.83330,27.60500,32.78320,31.08400,26.44490,28.41540,31.40650,34.42720,35.72240,24.19020,29.49800,35.51310,35.12710,27.69720,32.82870,35.22520,33.59990,31.48390,35.72200,32.40820,35.01290,28.73380,26.17980,34.06220,27.13790,35.832500,33.990900,32.847800,32.586700,25.2809000,26.6664000,31.9936000,29.575900,32.5382000,29.6082000,35.2560000,25.6668000,normal

32.5771,34.6846,33.8951,32.1611,30.2299,25.5001,28.6450,29.7775,32.3014,32.4824,34.4088,34.28140,32.6734,28.6545,33.4629,27.8048,27.3325,24.4421,29.4591,32.9811,34.1176,27.98100,35.64670,35.47490,25.81630,24.71830,29.27330,32.03290,28.17790,27.82610,30.47670,29.95520,26.73320,28.33140,24.77230,34.46580,30.25850,28.84250,31.83680,30.37020,31.04000,25.87800,27.66670,30.57730,29.27730,28.41070,34.84550,29.41280,30.246400,25.765200,27.823900,29.567800,25.1296000,28.5844000,28.1246000,28.737500,32.5973000,35.8322000,24.3360000,26.4978000,normal

31.5544,27.4875,31.6382,33.7431,30.5938,28.4246,34.0302,24.8949,32.3752,30.2677,27.7354,31.80860,30.1796,33.3237,29.2799,30.7859,35.5054,31.4681,26.0652,26.1857,33.3061,33.63030,33.75410,30.18030,32.19710,28.98790,33.72840,29.27510,34.02880,25.60330,27.13860,34.24290,29.99160,33.53080,26.93300,27.32660,28.14410,25.84860,31.85960,35.72050,27.00610,25.40830,32.45410,24.85930,24.32900,25.86800,32.84670,33.05380,35.861200,27.159900,30.098400,24.401400,32.7189000,26.3249000,31.1656000,25.913600,24.8766000,27.2675000,25.1395000,25.7858000,normal

30.9239,30.6985,26.9550,30.2883,29.2380,31.7160,25.9889,32.9660,27.8136,34.4254,27.9344,28.89500,35.0353,26.8162,35.4084,32.2518,32.5401,33.5965,35.3500,25.3741,33.2734,33.77390,31.18980,26.20150,25.06900,29.13960,31.42440,33.80990,27.24880,26.38730,32.57240,26.89850,24.47300,26.49010,28.47680,27.63360,29.40250,24.72600,35.80020,32.68440,26.37300,30.75020,35.31290,28.41690,35.60820,27.86760,35.41430,24.44690,26.107800,25.301800,25.124100,33.720300,25.0308000,26.3535000,35.0184000,29.591300,31.3807000,30.1388000,25.2155000,24.6592000,normal

33.6876,34.2003,35.4782,25.0712,28.2744,35.3555,27.7467,29.1253,24.9537,32.1640,24.6305,28.43560,33.0028,26.3888,34.3391,24.0665,26.2951,26.8258,28.6560,27.9340,24.8354,28.81280,29.98640,25.77920,26.84710,32.96310,32.59700,28.43930,24.92430,28.29060,30.67270,31.29630,32.92710,27.34790,34.74080,32.69280,32.23750,30.41090,24.19210,27.45770,28.78520,30.39040,30.30920,30.07010,33.19370,31.77920,32.80590,31.56910,35.124900,26.843000,32.750500,28.968100,24.8365000,34.7320000,33.0068000,31.284500,24.7300000,26.3906000,24.3400000,24.5115000,normal

27.4772,33.4699,33.2165,28.2722,32.1262,35.4932,28.6123,33.9491,26.6469,31.7770,32.6572,29.23730,24.0841,24.7190,27.8683,31.2684,24.8453,32.1644,29.8590,32.4314,24.3209,35.96030,26.58490,33.73240,34.63320,32.53310,32.67230,33.71660,35.14550,32.44380,32.09610,27.47020,25.09390,30.35510,33.68430,28.11580,32.80410,33.02150,24.74550,32.95650,26.22940,34.38020,35.27180,30.91840,24.49650,25.35280,25.80670,33.60870,30.298900,35.726800,28.028000,34.106600,34.6982000,31.0073000,34.5447000,32.241500,27.0252000,34.6281000,30.8542000,30.4697000,normal

32.8206,33.6873,26.9480,30.8083,28.2708,26.5647,24.2640,33.2040,30.8391,35.3060,28.1610,29.69370,34.0548,32.0193,29.5832,30.8351,25.9944,35.3500,29.9912,34.5315,24.1403,25.45380,33.22600,33.89510,29.23100,29.80130,30.25260,34.44040,35.35260,28.23480,32.80850,32.85180,34.97250,29.60710,25.48030,35.91520,35.84720,28.58770,24.59530,35.76060,28.50170,26.50920,29.21410,32.03730,29.50390,29.39740,28.55500,29.20240,30.943000,26.558400,31.623100,27.342100,29.4628000,31.3363000,30.6856000,30.977200,25.4208000,30.9827000,32.8298000,34.1037000,normal

33.1673,35.5424,35.1414,29.9838,29.1135,24.5773,29.6107,28.0108,35.0063,29.7525,33.6344,29.88910,34.4555,31.7817,27.6612,31.6940,28.4305,30.0896,24.4700,28.1143,24.0338,35.87880,31.30470,25.27500,33.63730,34.10620,33.08870,26.41300,35.12600,26.04610,34.70040,32.90250,30.49540,29.47930,25.81190,24.90120,33.21390,27.86060,26.59260,24.27870,25.33960,34.29240,29.65740,35.64050,27.65750,33.02960,32.65940,28.26710,35.033800,24.510400,25.028600,31.546000,32.4494000,32.9029000,27.0061000,25.395400,24.4102000,25.3995000,32.4354000,35.1771000,normal

28.4680,35.4415,25.6554,28.3725,25.7072,29.9780,32.2606,34.5510,35.5369,29.5424,25.1123,25.73180,30.8806,33.2800,30.4227,26.8122,29.5564,29.0808,26.6667,29.2564,29.8208,26.01160,29.28100,33.31930,29.60010,28.20910,26.09830,32.66490,26.00350,31.82360,24.11130,25.99030,30.09070,24.34150,28.95310,25.94550,29.58030,31.77730,25.14900,29.62950,30.73920,24.59600,31.22540,29.24760,27.90720,28.69230,33.00720,27.21500,31.893800,35.684200,25.609200,25.993300,29.7756000,34.7841000,27.6303000,29.136300,31.3885000,25.2317000,33.3193000,35.8762000,normal

26.9161,30.7253,30.9511,29.6203,34.9325,35.0063,29.1201,26.9172,29.2039,28.4874,26.6535,30.84460,31.9026,24.9162,24.2879,27.5664,29.1719,33.4107,25.8390,26.4405,32.8045,25.34590,30.74730,29.73740,28.19070,25.82510,25.89600,28.61230,24.00990,32.29330,26.70970,31.71900,28.05520,34.42240,31.04220,30.58200,32.29150,30.35250,32.11740,28.44670,24.07560,24.62350,26.23710,24.68630,34.43490,35.25340,29.15610,33.35970,35.770900,35.123800,24.796500,27.993500,24.7825000,35.6251000,28.6754000,35.580300,30.7682000,33.1680000,33.2815000,31.2093000,normal

24.1182,26.5063,29.8101,24.7781,30.7051,30.0393,29.9221,27.3035,29.8909,26.3168,29.2402,35.58940,26.1020,35.6063,28.7790,35.6225,28.1040,29.1477,31.9551,31.0947,25.1094,32.42400,25.07710,25.22540,30.78000,24.73740,27.42320,34.47640,31.55370,29.55350,26.27680,26.23710,30.69440,25.96980,27.42910,27.53630,24.49210,27.63690,24.48000,32.12690,29.81350,31.69250,33.21790,25.19930,35.53290,27.59540,30.50970,29.83700,33.136800,33.158800,28.210500,25.169600,35.1348000,34.8095000,25.2618000,25.401700,32.0109000,27.9865000,32.3866000,25.2768000,normal

24.9684,34.7265,32.8871,28.9516,25.0455,29.6056,25.8089,24.2743,35.5186,24.1171,27.0218,35.20720,28.5017,24.0613,30.0815,30.1586,28.9281,25.7880,31.0451,35.5586,28.0200,30.60370,34.88220,27.87890,31.97200,26.58300,27.31530,25.63490,28.11320,25.39870,34.29760,26.76330,29.87510,31.20370,24.33710,32.42250,30.96980,29.19100,28.56090,31.23420,30.09690,27.28440,29.17230,28.58030,28.79070,34.02580,27.29580,31.08110,31.355000,30.186900,33.384300,34.764300,33.7317000,33.7530000,30.1987000,35.347800,30.2534000,27.0204000,24.5545000,24.9166000,normal

25.1186,25.9540,33.2881,29.5138,29.4147,24.4418,35.4011,31.6000,30.5266,33.4251,24.6298,24.42380,35.0816,31.7840,25.9400,30.2284,27.8742,24.8791,29.6934,28.5102,32.1585,27.63440,31.87800,35.37720,29.51120,35.70000,25.85450,27.53190,32.95540,30.20090,25.71340,24.11930,35.45030,31.48910,26.85810,32.00390,31.16890,30.79980,32.03920,35.34670,24.20090,31.82880,24.39440,35.87920,29.57000,31.13180,27.75110,35.94710,29.340100,24.967300,27.441900,30.885700,33.0927000,27.9098000,24.2611000,35.167100,25.0561000,34.4265000,30.9129000,28.3824000,normal

31.3965,29.0775,30.8773,25.9966,29.7929,24.6621,33.9414,28.5726,31.0635,29.4117,31.7281,30.34080,30.9030,30.8439,35.6023,33.3351,29.1356,29.7492,24.3503,31.3804,31.1343,31.42630,32.14200,30.47890,24.25450,27.63220,35.71910,33.78490,24.42270,32.80300,27.73900,33.64870,29.30520,27.50730,31.48280,35.18040,33.35490,29.11940,34.74040,33.48860,25.39980,34.38130,31.26290,29.20500,27.80330,29.76900,27.26860,28.52190,25.661300,30.929800,32.931500,28.116900,25.5633000,34.2465000,28.6971000,27.457000,32.2154000,34.3247000,34.6563000,32.7611000,normal

26.0285,26.5547,32.1637,34.9435,30.7851,28.2194,34.3831,34.1180,29.6060,25.2629,30.8916,32.81770,34.9211,34.6189,30.8226,34.4103,34.5645,32.7901,25.9419,29.0335,35.4719,24.80530,25.94220,27.59360,35.39120,28.30820,35.47630,29.88430,35.79180,30.31690,28.96110,35.50650,34.68200,28.32880,33.32080,31.77620,28.28360,32.81510,25.75090,31.20300,32.47360,34.48230,33.43200,32.55620,32.61460,29.93870,33.97070,26.24110,29.109100,24.916200,31.472200,26.295100,27.1368000,24.4458000,27.3450000,33.127200,29.6104000,25.4120000,32.1189000,29.6555000,normal

26.2081,32.9091,29.9049,35.2788,25.4861,31.5948,29.7437,31.5530,26.6568,29.7341,31.2408,24.67460,26.1794,34.9237,26.7005,34.5638,27.9432,31.0613,35.6225,34.9953,31.8519,32.14270,29.04490,31.66060,29.76570,29.76060,28.38900,25.84860,31.73730,30.21450,31.72920,26.56210,31.16480,34.20800,28.07830,27.21570,28.06770,34.71030,29.36800,25.51000,31.13650,30.35440,31.76120,26.68730,25.40350,33.68800,28.50280,24.53060,30.745500,35.545400,34.076100,32.684000,33.5007000,25.1898000,25.2779000,28.282100,24.7131000,27.4970000,35.7393000,24.8674000,normal

35.5825,28.1940,32.7483,28.2917,30.6059,25.1913,29.4896,32.4020,30.3147,28.8884,25.4630,24.81450,35.2979,32.8930,35.6695,27.2080,27.1518,30.7308,29.9464,32.1427,27.1695,27.78790,31.01540,29.29900,31.15560,27.79740,24.15830,31.27430,29.80790,27.34100,35.38050,27.10850,29.31510,33.78380,30.98340,26.36340,28.91710,31.80820,31.49680,25.66970,26.50700,34.29680,32.73210,24.46270,33.09270,34.43820,30.64150,30.11820,34.823800,30.896400,31.539800,34.817600,27.8062000,27.1581000,31.5082000,24.678600,28.3097000,32.4945000,27.0402000,27.5499000,normal

27.1566,25.8174,28.7136,31.3756,31.5640,30.2067,31.6433,32.2257,30.8604,30.7480,34.8440,31.86360,29.3508,27.8598,27.1471,27.3487,30.8802,30.9507,31.8045,29.1451,34.1444,31.88490,31.15820,29.90200,31.58930,27.83050,31.97310,32.57460,34.84880,24.66580,32.64620,35.98350,35.34050,30.35550,32.55730,26.32050,31.25070,29.63940,25.27130,29.12450,29.54170,33.67040,31.62490,29.57620,33.87780,27.48860,30.18070,32.22980,35.397800,29.296000,33.602800,31.930100,29.2652000,24.2512000,24.0459000,34.673200,25.7950000,34.8837000,32.2129000,32.5195000,normal

30.9518,30.6834,25.0323,35.2149,25.1843,35.2237,31.0154,26.5408,35.7224,25.0811,35.8777,32.26830,30.4741,27.0409,29.3522,35.3790,29.4804,31.9173,24.5732,33.7265,29.6908,35.21190,33.86540,35.96110,30.72930,27.50510,26.88080,26.17280,34.17490,28.20360,35.41580,29.99190,27.25610,33.67620,33.75590,35.84650,28.05480,33.56240,35.64200,24.44800,34.65270,26.45270,24.67530,28.66410,27.51580,32.29700,26.88850,31.62570,36.008800,32.734700,26.532300,34.357100,33.2807000,29.2413000,33.8055000,28.574100,31.4072000,29.9449000,29.6416000,25.4380000,normal

32.7251,34.6791,24.0870,32.3513,28.7592,33.6939,25.5757,32.3113,27.5620,29.4172,25.2765,26.36780,24.1087,24.4976,34.4760,25.2471,26.9322,33.6476,26.4813,26.6146,31.5735,26.41850,25.56770,32.50300,29.96620,26.89880,25.98780,35.08310,30.56150,24.75870,31.70900,25.30360,33.91640,31.93970,32.24850,24.77080,34.81760,35.67460,24.78470,26.93850,31.75860,25.70500,30.27470,28.47160,30.61440,26.88010,33.26130,24.81740,35.365800,26.207400,33.761800,30.525500,24.7444000,26.3678000,32.6216000,34.441500,27.9876000,30.5372000,30.4271000,34.5510000,normal

33.8470,34.0879,29.8307,26.5008,26.5290,32.5849,25.1090,30.4028,27.1140,25.3793,28.9766,29.95520,25.0065,24.2152,24.2115,28.8120,26.9231,34.1206,34.5124,26.0384,35.7690,28.02880,33.68060,31.35140,30.48290,26.80450,31.93930,30.28130,35.96110,29.34860,34.42350,31.98670,29.24540,24.79800,30.15500,25.62490,35.81930,24.02060,31.42590,26.14790,29.82340,29.55640,33.11260,35.41760,28.14370,25.60840,32.17830,27.32150,28.278100,27.560600,25.012800,35.470100,35.5362000,31.9705000,26.6047000,30.999600,34.0449000,26.8379000,29.1995000,30.0613000,normal

26.7799,35.4628,28.6615,34.2792,35.1976,28.8073,24.1660,27.1680,27.2536,28.6240,35.2090,26.88520,25.3811,31.7105,29.5230,33.2466,26.2841,29.4176,34.5186,25.8126,32.2500,29.53070,25.01170,31.46960,30.40430,29.76240,28.31850,33.25610,27.07800,30.46670,27.44890,27.64980,33.87930,35.81600,31.27610,26.13170,28.40330,34.79070,24.78070,31.48540,26.84010,31.54420,35.88540,25.30950,26.68110,32.26680,31.97090,33.29250,28.984600,34.047500,26.993600,27.977700,30.7690000,31.1501000,28.0611000,24.357700,28.5197000,24.0400000,33.9248000,31.7557000,normal

31.6892,34.5440,27.1012,24.8130,30.9041,28.2487,27.6865,30.2262,28.0559,24.2791,30.2512,34.79630,24.8637,28.8366,24.2336,28.0269,28.9431,24.5075,27.5213,29.2362,34.1448,24.74220,32.81360,27.35710,34.19070,28.42610,25.08070,32.35130,26.37260,28.34310,29.87810,34.04460,28.24510,28.77940,25.93890,31.21260,27.97480,33.53960,30.76380,35.02650,35.67350,31.82250,24.16410,29.18290,24.01800,27.45990,30.51560,31.49200,33.780500,30.668000,24.673100,34.687900,28.0067000,33.7489000,30.4429000,31.404200,35.1969000,34.2873000,28.4232000,33.4320000,normal

32.8603,31.0176,30.0819,25.4839,27.5719,31.8365,31.1443,28.3082,35.5883,35.2406,32.6958,30.87620,35.1014,24.6632,35.6063,26.6587,27.3729,33.2462,28.2116,34.0387,25.1321,29.74070,29.29310,35.05620,33.28850,32.02230,25.79420,25.38520,32.86250,30.45310,35.77710,25.51110,33.19220,31.31430,27.75920,29.41500,34.85390,31.16740,35.23550,29.52330,28.51790,27.80770,29.05590,34.06510,28.61080,35.09480,30.86700,35.09880,26.341800,26.832400,30.286400,35.882100,29.4293000,29.6717000,32.5827000,35.679100,24.9511000,25.4880000,28.1665000,32.5474000,normal

32.6543,27.5954,30.1649,26.4292,24.9853,27.3564,31.5500,34.9586,25.5702,31.1472,28.0971,32.11080,30.0455,28.6354,30.8336,26.6642,24.8652,28.1029,33.7684,34.1775,24.7466,35.85970,29.02280,27.08320,31.36350,31.26400,35.14440,25.72480,26.46480,30.97610,26.17500,29.88510,34.39930,29.24320,28.07580,25.82540,30.29890,28.17120,29.41280,33.11700,29.72420,29.00520,33.08210,29.18700,27.72980,29.92440,28.33800,28.72320,26.887100,33.725800,29.401800,35.531100,26.7850000,26.6767000,32.1200000,35.683100,34.0512000,28.1738000,34.9475000,26.3249000,normal

25.5757,28.0897,35.8873,32.3715,32.2834,31.7799,31.3348,33.2675,35.4701,29.6254,24.7223,28.80430,35.5792,26.8599,34.8109,33.7989,33.5712,34.7794,27.2943,26.0737,32.0590,26.72510,24.29120,34.62620,24.99850,24.66800,26.59660,31.43770,34.96880,30.98080,27.33030,30.40760,34.47310,31.40310,28.62150,32.79490,26.88560,24.44400,27.10080,30.12150,27.21130,26.45780,24.23910,28.81610,25.75860,31.71750,27.30530,30.79060,35.880700,33.144500,24.779200,30.493500,32.1236000,34.8837000,34.3626000,34.827100,24.3367000,30.0246000,26.9205000,34.1151000,normal

25.9529,31.0859,29.0647,26.7663,29.6225,30.2967,27.2128,25.8232,25.1773,25.4296,35.9996,29.71610,28.7100,24.3114,26.0737,29.7940,25.3774,31.4068,26.0208,24.9360,35.3776,25.86910,33.28770,31.57320,25.21480,30.70650,24.77740,35.36140,30.12630,29.77670,26.87900,29.26450,29.29790,24.77850,30.22330,24.12230,35.99740,25.05540,33.81470,32.07080,28.48890,33.75230,27.89290,29.21010,27.43090,27.70160,31.72120,30.26110,29.843600,30.678600,31.747600,28.905300,33.1581000,24.7065000,32.5988000,32.818400,27.8925000,27.6869000,30.2622000,31.3194000,normal

24.0033,33.8918,35.6757,28.3809,25.5585,25.2702,30.2809,27.0619,30.8160,26.8684,29.8986,25.89960,32.5110,29.2505,30.1752,33.6601,35.2806,27.9829,34.0288,30.6191,28.9248,27.13790,30.61070,27.16730,30.69400,28.25060,29.94230,27.58080,27.01080,32.17360,34.78050,25.68880,24.07860,27.14340,29.79950,32.80740,25.74870,26.59400,26.07880,24.00150,27.77060,33.76510,24.38670,31.68410,27.29320,32.74940,31.50960,31.95180,28.443000,27.414000,29.227000,33.151100,30.8149000,35.3129000,30.1689000,24.119000,29.8329000,33.9649000,35.9324000,35.1580000,normal

27.8485,31.3370,31.6955,29.3548,24.7737,29.2762,25.2236,33.7335,35.2417,27.6718,35.8935,35.31990,28.8976,30.6129,29.5850,27.5470,33.3443,33.8650,29.9603,32.9018,31.6095,27.12610,28.96410,29.98680,26.03370,26.48610,35.34890,32.05530,32.79860,26.15370,28.46830,28.59650,30.04480,29.26960,35.80430,24.99850,32.91870,34.84110,29.27140,24.22910,29.70370,32.31420,27.23560,29.12820,24.57540,25.21730,25.08510,29.59020,29.432600,27.099700,32.992100,29.156900,33.7493000,27.1221000,24.2060000,27.169100,35.5593000,24.9621000,24.3790000,35.0680000,normal

30.1583,24.0914,24.9331,30.9548,27.5969,34.9523,35.2068,27.2653,31.6540,25.2272,28.5851,35.34340,27.2929,25.1531,25.1501,29.5663,29.6254,24.2563,29.9618,31.7296,24.7862,35.91220,33.40490,33.29320,24.20710,26.27710,33.37030,32.62120,26.59810,35.86710,33.02070,25.14650,24.88790,33.89140,34.06000,31.07230,32.92930,26.15480,27.40270,34.62990,28.56160,28.82750,25.22390,27.80700,28.49440,31.80970,27.98290,32.57050,35.178200,33.278900,30.575100,29.761300,35.0247000,28.4834000,33.3983000,29.685700,28.8025000,34.3706000,30.1256000,32.0799000,normal

32.9132,33.1166,34.2373,26.2415,32.3722,24.4403,31.8684,31.7013,28.7592,33.6678,31.3257,29.39850,31.6003,24.7756,24.6316,24.3970,28.1525,34.6593,31.4476,29.9420,32.7413,32.64070,28.70260,33.39420,34.02880,26.01490,32.54080,34.67030,25.59960,35.98860,27.62450,25.19600,34.49590,31.61430,34.45990,34.10290,32.27350,35.69410,33.86130,25.44240,28.26190,33.00500,27.17830,25.83940,25.03810,27.17530,35.63610,25.70320,27.503600,33.000500,28.625900,33.410700,26.2298000,25.6341000,29.5054000,30.152400,26.1376000,30.5314000,27.7688000,24.3489000,normal

29.1370,26.6212,30.3698,25.5331,29.7628,27.0854,25.4542,28.3097,28.6953,34.2829,34.8587,30.84090,26.9403,28.6350,28.6299,34.0857,29.6188,24.9368,34.3504,34.1966,34.1775,31.01940,34.03320,26.50550,31.96940,26.45820,29.49650,33.50470,34.11540,24.87880,25.41820,30.85160,30.26400,24.69700,34.21680,24.46890,35.55570,32.17690,32.45190,32.43760,26.11810,33.84110,33.06590,32.22420,26.68910,29.91440,34.68460,24.03340,30.362800,29.908200,24.338600,30.161600,26.0965000,25.7579000,35.4866000,24.716400,30.5622000,24.1168000,28.5737000,34.7353000,normal

26.9546,32.8911,29.1943,34.0401,32.2382,35.4833,26.3715,27.2943,26.9774,28.3255,29.9218,29.82630,29.3981,34.8414,30.0727,27.8327,35.7955,27.0226,29.6813,33.6417,24.6992,28.74300,24.58060,31.86290,35.70840,31.17840,30.20420,27.36520,27.05200,30.55120,30.01800,27.00750,28.17160,35.15910,28.13600,33.70560,26.66090,27.02070,33.52380,29.14690,33.65490,25.92170,25.79830,35.77930,31.73400,24.59560,30.85230,29.81930,32.840100,27.059700,31.425500,24.534700,34.4999000,31.0334000,33.3759000,35.377900,29.6552000,30.0345000,24.8046000,29.6368000,normal

26.8592,32.5099,28.4617,29.4323,31.5768,29.1940,32.7160,25.5038,29.5751,26.3862,25.5816,27.04540,31.4432,28.2116,25.3837,25.3631,26.7013,25.3870,31.7292,28.1525,26.8632,29.98160,31.02490,26.39830,33.88000,33.20910,28.34200,26.63220,29.10290,34.03210,35.30780,34.61260,35.78000,27.64580,33.95570,26.89990,25.34000,29.42900,26.70970,25.01870,33.33360,35.46280,36.00370,31.92090,26.65500,31.29740,31.34920,29.67430,32.316800,34.303800,32.413400,26.712300,33.2958000,28.5998000,28.9879000,28.682800,33.4306000,30.5736000,26.5790000,29.5303000,normal

25.5115,35.7011,26.9682,29.2057,35.9203,24.5156,35.8678,30.2486,28.0890,31.1197,27.3586,31.66610,30.6654,30.9397,29.4334,32.5191,31.9966,24.1351,31.6995,27.5404,30.8751,35.27360,35.99780,31.25990,25.83100,32.64730,35.22300,28.73600,32.08470,29.33420,24.50640,33.75780,28.76690,32.45890,34.60750,32.29030,33.82830,30.54970,26.95060,28.12900,28.74560,34.41030,25.20590,28.69200,26.70900,24.47670,34.06510,31.49860,30.466700,24.637500,35.873700,29.751800,29.1121000,35.1624000,24.8942000,25.370500,32.6858000,32.6789000,32.9411000,31.8012000,normal

29.1525,34.5697,33.9597,30.8802,31.0811,26.6117,30.2497,34.5396,24.3955,27.9832,27.4067,35.13890,34.6574,32.2999,32.2290,31.3047,26.9785,26.6054,33.3439,33.3979,35.5237,31.53720,26.61240,30.92910,34.14040,27.67400,33.03070,30.59820,28.30490,24.13810,26.78720,26.95320,24.31950,26.16590,34.06110,26.37630,31.05830,25.35430,31.41780,34.52270,26.95540,34.02290,24.72490,31.65760,35.49840,34.70960,33.70670,26.51140,25.330800,34.697100,26.133500,32.603600,30.9188000,24.3911000,32.1563000,33.590700,29.3820000,29.4510000,25.5214000,34.2781000,normal

29.6240,31.4233,30.8060,35.2292,29.6802,31.0117,31.3818,27.6054,33.6961,28.7364,28.9380,26.67260,25.1178,28.6475,33.8433,24.0095,27.3344,32.3822,24.3187,33.2804,28.0324,32.96050,26.71410,25.38110,30.86150,35.77560,29.98160,24.08410,34.73460,31.94150,31.03010,25.62640,35.90560,35.68860,32.34540,25.39760,33.63950,26.73650,35.87810,31.77370,26.31790,29.66330,35.06910,25.35210,26.93560,26.80740,24.95290,32.43360,24.657700,32.982200,32.211800,30.345600,29.6926000,28.5443000,28.6843000,33.943200,31.8886000,30.9581000,31.0315000,32.7538000,normal

34.3725,25.4659,33.4724,31.8372,28.7393,35.0096,28.1529,34.2899,24.9779,25.9400,24.7910,25.93450,26.7057,25.9290,35.3717,28.7540,28.8036,30.2916,31.7931,30.9151,24.2864,24.99660,34.76800,28.40330,25.29630,27.46690,29.02690,34.24980,24.89560,28.22520,31.58420,25.64220,24.87880,35.31510,32.18170,33.85360,32.20590,32.35090,24.37710,34.43420,28.95160,28.06110,26.87830,35.12050,34.96810,32.24850,24.80830,30.93570,27.493700,27.728400,31.323500,31.419700,29.4319000,25.8673000,30.8038000,34.013300,34.2708000,34.6204000,28.1092000,28.2083000,normal

31.2375,26.6877,25.2845,24.8204,27.2793,25.4872,29.8751,26.5316,28.6461,35.5648,24.5343,30.32280,35.0930,31.4105,26.1497,26.0788,33.5407,32.1262,31.8071,33.8507,32.1864,30.68340,27.95350,35.76060,25.63160,33.85760,28.53550,25.53390,28.28770,29.70150,29.68270,31.63780,30.52880,30.34370,27.21240,24.15790,26.87610,31.04950,32.65500,30.67310,30.86000,33.32630,29.50940,34.34420,33.31120,33.17130,34.06550,27.60320,35.317300,25.988100,34.032400,35.316200,28.3717000,25.5284000,29.4774000,35.597200,28.8811000,28.0537000,33.5481000,25.3176000,normal

27.5264,27.3788,28.8502,26.1398,32.8434,24.0132,25.7494,25.4197,33.4140,25.7773,25.9404,32.86210,33.9737,31.2317,25.5210,30.6845,25.9239,29.3978,29.3710,34.2667,35.5178,31.18210,30.58240,29.01330,25.98230,33.60650,35.03970,24.46890,25.47000,28.52970,24.72820,27.51580,28.47600,29.15870,24.09880,31.29370,30.58090,33.50510,30.70980,26.23530,32.94730,30.44950,34.63500,33.59430,27.47320,27.73320,32.25510,35.49210,27.658200,27.049800,30.294900,30.491000,35.7554000,33.8444000,29.9559000,28.552100,35.3269000,26.9998000,35.1370000,33.8955000,normal

32.1468,24.1480,26.4615,34.1760,28.0023,35.4213,29.3328,32.4607,34.5675,29.3508,25.2111,32.13060,35.9728,28.6167,26.8617,35.2468,31.3029,26.1706,30.6661,24.6812,29.5513,31.95840,34.38420,26.64290,32.00210,25.00070,25.98670,31.37410,30.99110,24.79500,35.68350,25.07780,35.95300,32.72620,24.40360,31.17660,35.37940,33.38320,25.74170,28.91600,25.92200,35.10140,25.83610,32.46180,29.29710,26.76920,34.29170,30.04330,35.700300,34.773100,35.175600,30.193200,35.0485000,24.7609000,30.5376000,34.970700,26.6230000,24.6301000,33.9421000,30.7847000,normal

